runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,2,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,3,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,4,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,5,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,6,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,7,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,8,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,9,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,10,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,11,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,12,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,13,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,14,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,15,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,16,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,17,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,18,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,19,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,20,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,21,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,22,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,23,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,24,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,25,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,26,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,27,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,28,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,29,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
token_capabilities_rust,30,anthropic-sonnet,compile_time_reservation_refused,0,540,0,0.00,0,0,0,0.000,lang001,0,0,0,0,0
