runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,5.412,lang001,618,61,489,4467,2769
token_capabilities_rust,2,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,7.673,lang001,618,61,489,4467,2769
token_capabilities_rust,3,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.282,lang001,618,61,489,4467,2769
token_capabilities_rust,4,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,5.931,lang001,618,61,489,4467,2769
token_capabilities_rust,5,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,6.613,lang001,618,61,489,4467,2769
token_capabilities_rust,6,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.535,lang001,618,61,489,4467,2769
token_capabilities_rust,7,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.911,lang001,618,61,489,4467,2769
token_capabilities_rust,8,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,4.555,lang001,618,61,489,4467,2769
token_capabilities_rust,9,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,4.127,lang001,618,61,489,4467,2769
token_capabilities_rust,10,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,9.079,lang001,618,61,489,4467,2769
token_capabilities_rust,11,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,6.373,lang001,618,61,489,4467,2769
token_capabilities_rust,12,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.324,lang001,618,61,489,4467,2769
token_capabilities_rust,13,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.424,lang001,618,61,489,4467,2769
token_capabilities_rust,14,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.900,lang001,618,61,489,4467,2769
token_capabilities_rust,15,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.461,lang001,618,61,489,4467,2769
token_capabilities_rust,16,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.951,lang001,618,61,489,4467,2769
token_capabilities_rust,17,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.022,lang001,618,61,489,4467,2769
token_capabilities_rust,18,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.743,lang001,618,61,489,4467,2769
token_capabilities_rust,19,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.207,lang001,618,61,489,4467,2769
token_capabilities_rust,20,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.478,lang001,618,61,489,4467,2769
token_capabilities_rust,21,anthropic-sonnet,api_error_network: error sending request,0,5000,0,0.00,0,0,0,4.998,lang001,0,0,0,0,0
token_capabilities_rust,22,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,5.569,lang001,618,61,489,4467,2769
token_capabilities_rust,23,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,6.917,lang001,618,61,489,4467,2769
token_capabilities_rust,24,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,4.654,lang001,618,61,489,4467,2769
token_capabilities_rust,25,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.274,lang001,618,61,489,4467,2769
token_capabilities_rust,26,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.335,lang001,618,61,489,4467,2769
token_capabilities_rust,27,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.673,lang001,618,61,489,4467,2769
token_capabilities_rust,28,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.629,lang001,618,61,489,4467,2769
token_capabilities_rust,29,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,3.493,lang001,618,61,489,4467,2769
token_capabilities_rust,30,anthropic-sonnet,compile_time_reservation_refused,1,5000,2769,55.38,0,0,0,2.390,lang001,618,61,489,4467,2769
